1776341293.728355,3.441692,0.400000,1.250000,178.136000
1776341293.828271,4.255846,0.300000,0.937500,178.136000
1776341293.928420,3.546674,0.300000,0.937500,178.048000
1776341294.028309,4.490373,0.300000,0.937500,177.876000
1776341294.128517,4.637218,0.400000,1.250000,178.140000
1776341294.228413,6.048872,0.500000,1.562500,178.508000
1776341294.328584,3.663276,0.200000,0.625000,178.304000
1776341294.428493,3.632895,0.200000,0.625000,178.304000
1776341294.528401,3.290034,0.200000,0.625000,178.304000
1776341294.628294,4.465444,0.400000,1.250000,178.304000
1776341294.727364,4.916359,0.500000,1.562500,178.060000
1776341294.828397,7.963734,0.500000,1.562500,178.124000
1776341294.928546,4.086550,0.400000,1.250000,176.480000
1776341295.027370,3.482377,0.300000,0.937500,177.796000
1776341295.128330,3.644891,0.300000,0.937500,178.060000
1776341295.228575,3.431903,0.400000,1.250000,178.152000
1776341295.328516,3.084874,0.400000,1.250000,178.152000
1776341295.428482,3.658229,0.400000,1.250000,178.056000
1776341295.528327,4.722582,0.400000,1.250000,178.132000
1776341295.628223,4.726991,0.400000,1.250000,176.308000
1776341295.728325,4.474472,0.400000,1.250000,178.156000
1776341295.828358,4.106590,0.400000,1.250000,178.156000
1776341295.928341,3.543789,0.400000,1.250000,178.052000
1776341296.028619,3.548103,0.400000,1.250000,178.152000
1776341296.128516,3.083464,0.400000,1.250000,178.152000
1776341296.228463,5.158015,0.500000,1.562500,178.052000
1776341296.328392,4.540654,0.300000,0.937500,178.148000
1776341296.428364,3.944546,0.300000,0.937500,178.148000
1776341296.528452,4.544495,0.300000,0.937500,176.300000
1776341296.627378,3.204470,0.333333,1.041667,177.884000
1776341296.728227,4.362795,0.363636,1.136364,178.148000
1776341296.827277,7.440334,0.500000,1.562500,177.948000
1776341296.928545,3.452639,0.400000,1.250000,176.468000
1776341297.028520,3.479739,0.500000,1.562500,178.048000
1776341297.128484,3.449304,0.400000,1.250000,178.048000
1776341297.228343,4.954083,0.300000,0.937500,176.292000
1776341297.328305,3.865476,0.500000,1.562500,177.876000
1776341297.428540,3.306325,0.500000,1.562500,178.140000
1776341297.528316,4.559486,0.400000,1.250000,178.224000
1776341297.628272,4.800770,0.400000,1.250000,176.296000
1776341297.728407,4.463860,0.400000,1.250000,178.144000
1776341297.828591,8.476940,0.500000,1.562500,178.144000
1776341297.928399,4.427798,0.500000,1.562500,178.052000
1776341298.028495,4.686085,0.400000,1.250000,178.144000
1776341298.128376,4.221457,0.400000,1.250000,178.144000
1776341298.228255,7.457262,0.400000,1.250000,176.292000
1776341298.327418,4.237950,0.500000,1.562500,177.876000
1776341298.428430,3.234149,0.400000,1.250000,178.140000
1776341298.528172,3.268595,0.400000,1.250000,177.968000
1776341298.628414,3.193700,0.200000,0.625000,177.968000
1776341298.728347,4.191279,0.300000,0.937500,177.816000
1776341298.828406,4.312925,0.400000,1.250000,178.080000
1776341298.928405,3.383955,0.400000,1.250000,178.168000
1776341299.028384,4.711575,0.300000,0.937500,176.304000
1776341299.128159,4.282248,0.500000,1.562500,177.888000
1776341299.228447,5.367946,0.400000,1.250000,178.152000
1776341299.328383,4.593953,0.500000,1.562500,177.964000
1776341299.427452,3.999415,0.400000,1.250000,176.304000
1776341299.528391,3.478398,0.300000,0.937500,178.152000
1776341299.628358,3.710152,0.400000,1.250000,178.056000
1776341299.727394,3.238706,0.400000,1.250000,177.884000
1776341299.828426,3.267661,0.400000,1.250000,178.148000
1776341299.928327,4.645213,0.500000,1.562500,178.220000
1776341300.028178,3.662589,0.400000,1.250000,178.060000
1776341300.128430,4.350220,0.400000,1.250000,178.144000
1776341300.228274,6.543103,0.500000,1.562500,178.056000
1776341300.327419,3.289975,0.400000,1.250000,177.876000
1776341300.428387,4.312007,0.300000,0.937500,176.392000
1776341300.528300,4.438125,0.400000,1.250000,177.976000
1776341300.628367,4.295443,0.400000,1.250000,177.976000
1776341300.728342,3.480686,0.300000,0.937500,178.076000
1776341300.828405,7.534058,0.500000,1.562500,178.076000
1776341300.928441,4.403962,0.400000,1.250000,176.476000
1776341301.028394,3.395192,0.444444,1.388889,178.056000
1776341301.128198,3.575949,0.272727,0.852273,176.308000
1776341301.228462,3.422241,0.300000,0.937500,178.156000
1776341301.328226,3.527000,0.300000,0.937500,178.048000
1776341301.428313,3.481381,0.300000,0.937500,177.896000
1776341301.528377,3.583161,0.300000,0.937500,176.476000
1776341301.628388,3.649782,0.400000,1.250000,178.056000
1776341301.728287,3.520794,0.400000,1.250000,176.308000
1776341301.828435,3.431925,0.400000,1.250000,178.156000
1776341301.928349,4.250870,0.400000,1.250000,178.156000
1776341302.028157,3.622820,0.400000,1.250000,178.056000
1776341302.128327,4.704679,0.500000,1.562500,178.144000
1776341302.228347,4.852071,0.300000,0.937500,176.304000
1776341302.328375,4.134242,0.500000,1.562500,178.152000
1776341302.428424,3.654790,0.400000,1.250000,178.048000
1776341302.528337,4.149952,0.400000,1.250000,177.904000
1776341302.628443,3.279659,0.300000,0.937500,178.168000
1776341302.728382,4.455690,0.500000,1.562500,177.996000
1776341302.828362,7.039242,0.400000,1.250000,177.996000
1776341302.928420,4.456212,0.600000,1.875000,176.472000
1776341303.028377,4.850039,0.400000,1.250000,178.052000
1776341303.128300,4.237423,0.400000,1.250000,178.052000
1776341303.228386,7.630900,0.400000,1.250000,178.164000
1776341303.328295,3.671029,0.500000,1.562500,178.164000
1776341303.428323,3.459917,0.400000,1.250000,178.056000
1776341303.528353,3.503738,0.400000,1.250000,178.156000
1776341303.628371,3.247857,0.400000,1.250000,178.156000
1776341303.728305,3.681207,0.400000,1.250000,178.056000
1776341303.828406,3.579061,0.400000,1.250000,178.144000
1776341303.928378,3.219086,0.400000,1.250000,178.144000
1776341304.028442,3.563727,0.400000,1.250000,178.052000
1776341304.128397,3.367018,0.400000,1.250000,178.148000
1776341304.228326,6.040012,0.400000,1.250000,176.472000
1776341304.328287,3.703872,0.400000,1.250000,177.788000
1776341304.428380,3.374678,0.400000,1.250000,178.052000
1776341304.528268,4.746784,0.400000,1.250000,178.124000
1776341304.628282,4.616075,0.500000,1.562500,176.312000
1776341304.728412,4.261802,0.400000,1.250000,178.160000
1776341304.828306,7.950408,0.400000,1.250000,176.312000
1776341304.928261,3.499527,0.500000,1.562500,177.896000
1776341305.028332,3.898341,0.400000,1.250000,176.384000
1776341305.128266,3.600374,0.300000,0.937500,178.232000
1776341305.228283,4.069137,0.400000,1.250000,178.068000
1776341305.328262,3.276374,0.555556,1.736111,178.160000
1776341305.428275,4.276553,0.454545,1.420455,178.160000
1776341305.528198,4.764330,0.400000,1.250000,176.488000
1776341305.628242,3.401746,0.300000,0.937500,177.804000
1776341305.728238,3.193677,0.400000,1.250000,178.068000
1776341305.828152,6.058920,0.300000,0.937500,177.908000
1776341305.928362,3.380587,0.400000,1.250000,178.172000
1776341306.028248,3.646208,0.500000,1.562500,178.016000
1776341306.128196,3.924819,0.300000,0.937500,178.016000
1776341306.228214,7.205678,0.400000,1.250000,178.072000
1776341306.328321,3.517715,0.400000,1.250000,178.164000
1776341306.428247,3.765636,0.200000,0.625000,178.072000
1776341306.528363,3.544885,0.300000,0.937500,178.164000
1776341306.628358,3.482938,0.400000,1.250000,178.064000
1776341306.728197,4.380458,0.400000,1.250000,178.168000
1776341306.828234,7.982407,0.400000,1.250000,178.168000
1776341306.928354,4.601052,0.400000,1.250000,178.068000
1776341307.028331,4.054222,0.400000,1.250000,178.172000
1776341307.128164,3.285275,0.400000,1.250000,178.172000
1776341307.228309,3.755848,0.500000,1.562500,178.068000
1776341307.328225,3.313486,0.500000,1.562500,178.160000
1776341307.428163,3.322021,0.400000,1.250000,178.160000
1776341307.528297,3.525378,0.400000,1.250000,178.068000
1776341307.628242,3.254429,0.400000,1.250000,177.900000
